"18554","73 FOWLER ST #2R, New Haven, CT, ","Match","Exact","73 FOWLER ST, NEW HAVEN, CT, 06515","-72.979774,41.334602","3697140","R","09","009","141200","4003"
"19884","181 FULTON TER #181, New Haven, CT, ","Match","Exact","181 FULTON TER, NEW HAVEN, CT, 06512","-72.898415,41.292774","3703777","R","09","009","142700","4019"
"17224","184 FOUNTAIN ST, New Haven, CT, ","Match","Exact","184 FOUNTAIN ST, NEW HAVEN, CT, 06515","-72.965614,41.326916","3697331","L","09","009","141000","1003"
"18555","73 FOWLER ST #2L, New Haven, CT, ","Match","Exact","73 FOWLER ST, NEW HAVEN, CT, 06515","-72.979774,41.334602","3697140","R","09","009","141200","4003"
"19887","185 FULTON TER #185, New Haven, CT, ","Match","Exact","185 FULTON TER, NEW HAVEN, CT, 06512","-72.89839,41.2928","3703777","R","09","009","142700","4019"
"17225","180 FOUNTAIN ST, New Haven, CT, ","Match","Exact","180 FOUNTAIN ST, NEW HAVEN, CT, 06515","-72.965485,41.3269","3697331","L","09","009","141000","1003"
"18556","77 FOWLER ST #1R, New Haven, CT, ","Match","Exact","77 FOWLER ST, NEW HAVEN, CT, 06515","-72.97971,41.334633","3697140","R","09","009","141200","4003"
"19886","118 ELIZABETH ANN DR, New Haven, CT, ","Match","Exact","118 ELIZABETH ANN DR, NEW HAVEN, CT, 06512","-72.88807,41.279938","3704224","R","09","009","142800","1000"
"19881","80 KENDALL ST, New Haven, CT, ","Match","Exact","80 KENDALL ST, NEW HAVEN, CT, 06512","-72.897865,41.292297","3704040","L","09","009","142700","4019"
"18550","42 FOWLER ST, New Haven, CT, ","Match","Exact","42 FOWLER ST, NEW HAVEN, CT, 06515","-72.98061,41.334167","3697081","L","09","009","141200","4001"
"19880","86 KENDALL ST, New Haven, CT, ","Match","Exact","86 KENDALL ST, NEW HAVEN, CT, 06512","-72.897545,41.292183","3704040","L","09","009","142700","4019"
"17220","216 FOUNTAIN ST, New Haven, CT, ","Match","Exact","216 FOUNTAIN ST, NEW HAVEN, CT, 06515","-72.96663,41.32705","3697331","L","09","009","141000","1003"
"18551","50 FOWLER ST, New Haven, CT, ","Match","Exact","50 FOWLER ST, NEW HAVEN, CT, 06515","-72.98037,41.3343","3697081","L","09","009","141200","4001"
"19883","179 FULTON TER #179, New Haven, CT, ","Match","Exact","179 FULTON TER, NEW HAVEN, CT, 06512","-72.89842,41.292763","3703777","R","09","009","142700","4019"
"17221","200 FOUNTAIN ST, New Haven, CT, ","Match","Exact","200 FOUNTAIN ST, NEW HAVEN, CT, 06515","-72.966125,41.326984","3697331","L","09","009","141000","1003"
"18552","73 FOWLER ST #1R, New Haven, CT, ","Match","Exact","73 FOWLER ST, NEW HAVEN, CT, 06515","-72.979774,41.334602","3697140","R","09","009","141200","4003"
"19882","173 FULTON TER, New Haven, CT, ","Match","Exact","173 FULTON TER, NEW HAVEN, CT, 06512","-72.89846,41.29273","3703777","R","09","009","142700","4019"
"17226","172 FOUNTAIN ST, New Haven, CT, ","Match","Exact","172 FOUNTAIN ST, NEW HAVEN, CT, 06515","-72.96503,41.32686","3697362","L","09","009","141000","1003"
"18557","77 FOWLER ST #1L, New Haven, CT, ","Match","Exact","77 FOWLER ST, NEW HAVEN, CT, 06515","-72.97971,41.334633","3697140","R","09","009","141200","4003"
"19889","205 FULTON TER, New Haven, CT, ","Match","Exact","205 FULTON TER, NEW HAVEN, CT, 06512","-72.898285,41.29292","3703777","R","09","009","142700","4019"
